Date,AAPL,^GSPC
2024-12-26,257.61273193359375,6037.58984375
2024-12-27,254.2013702392578,5970.83984375
2024-12-30,250.82980346679688,5906.93994140625
2024-12-31,249.05946350097656,5881.6298828125
2025-01-02,242.52516174316406,5868.5498046875
2025-01-03,242.03781127929688,5942.47021484375
2025-01-06,243.6688995361328,5975.3798828125
2025-01-07,240.89405822753906,5909.02978515625
2025-01-08,241.3813934326172,5918.25
2025-01-10,235.5631866455078,5827.0400390625
2025-01-13,233.12649536132812,5836.22021484375
2025-01-14,232.01258850097656,5842.91015625
2025-01-15,236.57765197753906,5949.91015625
2025-01-16,227.0198516845703,5937.33984375
2025-01-17,228.7305145263672,5996.66015625
2025-01-21,221.43038940429688,6049.240234375
2025-01-22,222.61392211914062,6086.3701171875
2025-01-23,222.4448699951172,6118.7099609375
2025-01-24,221.56961059570312,6101.240234375
2025-01-27,228.61117553710938,6012.27978515625
2025-01-28,236.9655303955078,6067.7001953125
2025-01-29,238.05955505371094,6039.31005859375
2025-01-30,236.2991485595703,6071.169921875
2025-01-31,234.71778869628906,6040.52978515625
2025-02-03,226.7711944580078,5994.56982421875
2025-02-04,231.53518676757812,6037.8798828125
2025-02-05,231.20697021484375,6061.47998046875
2025-02-06,231.95291137695312,6083.56982421875
2025-02-07,226.393310546875,6025.990234375
2025-02-10,226.66209411621094,6066.43994140625
2025-02-11,231.61053466796875,6068.5
2025-02-12,235.84210205078125,6051.97021484375
2025-02-13,240.48187255859375,6115.06982421875
2025-02-14,243.53857421875,6114.6298828125
2025-02-18,243.40911865234375,6129.580078125
2025-02-19,243.80735778808594,6144.14990234375
2025-02-20,244.76321411132812,6117.52001953125
2025-02-21,244.48443603515625,6013.1298828125
2025-02-24,246.0277099609375,5983.25
2025-02-25,245.9679718017578,5955.25
2025-02-26,239.31695556640625,5956.06005859375
2025-02-27,236.27024841308594,5861.56982421875
2025-02-28,240.79052734375,5954.5
2025-03-03,236.9970703125,5849.72021484375
2025-03-04,234.9061737060547,5778.14990234375
2025-03-05,234.7169952392578,5842.6298828125
2025-03-06,234.30877685546875,5738.52001953125
2025-03-07,238.03256225585938,5770.2001953125
2025-03-10,226.4928436279297,5614.56005859375
2025-03-11,219.88165283203125,5572.06982421875
2025-03-12,216.03842163085938,5599.2998046875
2025-03-13,208.77008056640625,5521.52001953125
2025-03-14,212.5635528564453,5638.93994140625
2025-03-17,213.0713653564453,5675.1201171875
2025-03-18,211.7670440673828,5614.66015625
2025-03-19,214.30596923828125,5675.2900390625
2025-03-20,213.17091369628906,5662.89013671875
2025-03-21,217.3228302001953,5667.56005859375
2025-03-24,219.77215576171875,5767.56982421875
2025-03-25,222.77903747558594,5776.64990234375
2025-03-26,220.56866455078125,5712.2001953125
2025-03-27,222.8786163330078,5693.31005859375
2025-03-28,216.95440673828125,5580.93994140625
2025-03-31,221.16607666015625,5611.85009765625
2025-04-01,222.22145080566406,5633.06982421875
2025-04-02,222.91842651367188,5670.97021484375
2025-04-03,202.30824279785156,5396.52001953125
2025-04-04,187.56253051757812,5074.080078125
2025-04-07,180.6725616455078,5062.25
2025-04-08,171.67178344726562,4982.77001953125
2025-04-09,197.98709106445312,5456.89990234375
2025-04-10,189.59365844726562,5268.0498046875
2025-04-11,197.29013061523438,5363.35986328125
2025-04-14,201.64117431640625,5405.97021484375
2025-04-15,201.26280212402344,5396.6298828125
2025-04-16,193.42697143554688,5275.7001953125
2025-04-17,196.12521362304688,5282.7001953125
2025-04-21,192.32177734375,5158.2001953125
2025-04-22,198.8732452392578,5287.759765625
2025-04-23,203.71214294433594,5375.85986328125
2025-04-24,207.46575927734375,5484.77001953125
2025-04-25,208.371826171875,5525.2099609375
2025-04-28,209.2281036376953,5528.75
2025-04-29,210.29345703125,5560.830078125
2025-04-30,211.57786560058594,5569.06005859375
2025-05-01,212.39430236816406,5604.14013671875
2025-05-02,204.45889282226562,5686.669921875
2025-05-05,198.02691650390625,5650.3798828125
2025-05-06,197.6485595703125,5606.91015625
2025-05-07,195.3983612060547,5631.27978515625
2025-05-08,196.63299560546875,5663.93994140625
2025-05-09,197.66848754882812,5659.91015625
2025-05-12,210.15048217773438,5844.18994140625
2025-05-13,212.28399658203125,5886.5498046875
2025-05-14,211.68582153320312,5892.580078125
2025-05-15,210.80850219726562,5916.93017578125
2025-05-16,210.61907958984375,5958.3798828125
2025-05-19,208.14659118652344,5963.60009765625
2025-05-20,206.232421875,5940.4599609375
2025-05-21,201.47689819335938,5844.60986328125
2025-05-22,200.74911499023438,5842.009765625
2025-05-23,194.6775665283203,5802.81982421875
2025-05-27,199.60260009765625,5921.5400390625
2025-05-28,199.8119659423828,5888.5498046875
2025-05-29,199.34336853027344,5912.169921875
2025-05-30,200.24066162109375,5911.68994140625
2025-06-02,201.08807373046875,5935.93994140625
2025-06-03,202.6533203125,5970.3701171875
2025-06-04,202.20468139648438,5970.81005859375
2025-06-05,200.0213165283203,5939.2998046875
2025-06-06,203.30133056640625,6000.35986328125
2025-06-09,200.8388214111328,6005.8798828125
2025-06-10,202.0551300048828,6038.81005859375
2025-06-11,198.1769256591797,6022.240234375
2025-06-12,198.5956573486328,6045.259765625
2025-06-13,195.85400390625,5976.97021484375
2025-06-16,197.81802368164062,6033.10986328125
2025-06-17,195.0464630126953,5982.72021484375
2025-06-18,195.9835968017578,5980.8701171875
2025-06-20,200.3902130126953,5967.83984375
2025-06-23,200.888671875,6025.169921875
2025-06-24,199.6923065185547,6092.18017578125
2025-06-25,200.948486328125,6092.16015625
2025-06-26,200.3902130126953,6141.02001953125
2025-06-27,200.469970703125,6173.06982421875
2025-06-30,204.5475311279297,6204.9501953125
2025-07-01,207.18951416015625,6198.009765625
2025-07-02,211.7954864501953,6227.419921875
2025-07-03,212.90211486816406,6279.35009765625
2025-07-07,209.31304931640625,6229.97998046875
2025-07-08,209.3728485107422,6225.52001953125
2025-07-09,210.4994354248047,6263.259765625
2025-07-10,211.7655792236328,6280.4599609375
2025-07-11,210.51937866210938,6259.75
2025-07-14,207.987060546875,6268.56005859375
2025-07-15,208.4755859375,6243.759765625
2025-07-16,209.52239990234375,6263.7001953125
2025-07-17,209.38282775878906,6297.35986328125
2025-07-18,210.539306640625,6296.7900390625
2025-07-21,211.83535766601562,6305.60009765625
2025-07-22,213.74952697753906,6309.6201171875
2025-07-23,213.5002899169922,6358.91015625
2025-07-24,213.11148071289062,6363.35009765625
2025-07-25,213.23110961914062,6388.64013671875
2025-07-28,213.40061950683594,6389.77001953125
2025-07-29,210.62904357910156,6370.85986328125
2025-07-30,208.41578674316406,6362.89990234375
2025-07-31,206.9402618408203,6339.39013671875
2025-08-01,201.76600646972656,6238.009765625
2025-08-04,202.7330780029297,6329.93994140625
2025-08-05,202.3043670654297,6299.18994140625
2025-08-06,212.60302734375,6345.06005859375
2025-08-07,219.36245727539062,6340.0
2025-08-08,228.6541748046875,6389.4501953125
2025-08-11,226.747802734375,6373.4501953125
2025-08-12,229.21310424804688,6445.759765625
2025-08-13,232.88612365722656,6466.580078125
2025-08-14,232.337158203125,6468.5400390625
2025-08-15,231.1494140625,6449.7998046875
2025-08-18,230.4507598876953,6449.14990234375
2025-08-19,230.1213836669922,6411.3701171875
2025-08-20,225.5800323486328,6395.77978515625
2025-08-21,224.47215270996094,6370.169921875
2025-08-22,227.3267059326172,6466.91015625
2025-08-25,226.72784423828125,6439.31982421875
2025-08-26,228.87376403808594,6465.93994140625
2025-08-27,230.05152893066406,6481.39990234375
2025-08-28,232.11758422851562,6501.85986328125
2025-08-29,231.69837951660156,6460.259765625
2025-09-02,229.28298950195312,6415.5400390625
2025-09-03,238.01634216308594,6448.259765625
2025-09-04,239.32383728027344,6502.080078125
2025-09-05,239.2340087890625,6481.5
2025-09-08,237.42745971679688,6495.14990234375
2025-09-09,233.9041748046875,6512.60986328125
2025-09-10,226.35855102539062,6532.0400390625
2025-09-11,229.59239196777344,6587.47021484375
2025-09-12,233.6247100830078,6584.2900390625
2025-09-15,236.24969482421875,6615.27978515625
2025-09-16,237.6969451904297,6606.759765625
2025-09-17,238.5353546142578,6600.35009765625
2025-09-18,237.42745971679688,6631.9599609375
2025-09-19,245.032958984375,6664.35986328125
2025-09-22,255.5928192138672,6693.75
2025-09-23,253.9459686279297,6656.919921875
2025-09-24,251.8300018310547,6637.97021484375
2025-09-25,256.3813171386719,6604.72021484375
2025-09-26,254.97401428222656,6643.7001953125
2025-09-29,253.9459686279297,6661.2099609375
2025-09-30,254.14559936523438,6688.4599609375
2025-10-01,254.9640350341797,6711.2001953125
2025-10-02,256.6408386230469,6715.35009765625
2025-10-03,257.5291442871094,6715.7900390625
2025-10-06,256.20166015625,6740.27978515625
2025-10-07,255.99209594726562,6714.58984375
2025-10-08,257.569091796875,6753.72021484375
2025-10-09,253.55670166015625,6735.10986328125
2025-10-10,244.80340576171875,6552.509765625
2025-10-13,247.18885803222656,6654.72021484375
2025-10-14,247.29864501953125,6644.31005859375
2025-10-15,248.86566162109375,6671.06005859375
2025-10-16,246.97926330566406,6629.06982421875
2025-10-17,251.81002807617188,6664.009765625
2025-10-20,261.7411193847656,6735.1298828125
2025-10-21,262.27008056640625,6735.35009765625
2025-10-22,257.9583435058594,6699.39990234375
2025-10-23,259.0861511230469,6738.43994140625
2025-10-24,262.3200378417969,6791.68994140625
2025-10-27,268.2986145019531,6875.16015625
2025-10-28,268.4882507324219,6890.89013671875
2025-10-29,269.1869201660156,6890.58984375
2025-10-30,270.8836669921875,6822.33984375
2025-10-31,269.85565185546875,6840.2001953125
2025-11-03,268.53814697265625,6851.97021484375
2025-11-04,269.5262756347656,6771.5498046875
2025-11-05,269.6260986328125,6796.2900390625
2025-11-06,269.25677490234375,6720.31982421875
2025-11-07,267.9592590332031,6728.7998046875
2025-11-10,269.1781311035156,6832.43017578125
2025-11-11,274.99267578125,6846.60986328125
2025-11-12,273.21435546875,6850.919921875
2025-11-13,272.6948547363281,6737.490234375
2025-11-14,272.15533447265625,6734.10986328125
2025-11-17,267.2099609375,6672.41015625
2025-11-18,267.19000244140625,6617.31982421875
2025-11-19,268.3089294433594,6642.16015625
2025-11-20,266.0010986328125,6538.759765625
2025-11-21,271.2361755371094,6602.990234375
2025-11-24,275.6620788574219,6705.1201171875
2025-11-25,276.7110900878906,6765.8798828125
2025-11-26,277.29052734375,6812.60986328125
2025-11-28,278.5893249511719,6849.08984375
2025-12-01,282.8353576660156,6812.6298828125
2025-12-02,285.9224548339844,6829.3701171875
2025-12-03,283.8843688964844,6849.72021484375
2025-12-04,280.4375915527344,6857.1201171875
2025-12-05,278.5193786621094,6870.39990234375
2025-12-08,277.6302185058594,6846.509765625
2025-12-09,276.9208679199219,6840.509765625
2025-12-10,278.5193786621094,6886.68017578125
2025-12-11,277.77008056640625,6901.0
2025-12-12,278.0198669433594,6827.41015625
2025-12-15,273.8537292480469,6816.509765625
2025-12-16,274.353271484375,6800.259765625
2025-12-17,271.58587646484375,6721.43017578125
2025-12-18,271.935546875,6774.759765625
2025-12-19,273.4141845703125,6834.5
2025-12-22,270.7166748046875,6878.490234375
2025-12-23,272.1053771972656,6909.7900390625
2025-12-24,273.55401611328125,6932.0498046875
2025-12-26,273.1444091796875,6929.93994140625
2025-12-29,273.50408935546875,6905.740234375
2025-12-30,272.82470703125,6896.240234375
2025-12-31,271.6058349609375,6845.5
2026-01-02,270.75665283203125,6858.47021484375
2026-01-05,267.0101623535156,6902.0498046875
2026-01-06,262.1147155761719,6944.81982421875
2026-01-07,260.08660888671875,6920.93017578125
2026-01-08,258.7978515625,6921.4599609375
2026-01-09,259.1275329589844,6966.27978515625
2026-01-12,260.0067138671875,6977.27001953125
2026-01-13,260.8059387207031,6963.740234375
2026-01-14,259.71697998046875,6926.60009765625
2026-01-15,257.9685974121094,6944.47021484375
2026-01-16,255.29112243652344,6940.009765625
2026-01-20,246.46937561035156,6796.85986328125
2026-01-21,247.41848754882812,6875.6201171875
2026-01-22,248.1178436279297,6913.35009765625
2026-01-23,247.80812072753906,6915.60986328125
2026-01-26,255.17123413085938,6950.22998046875
2026-01-27,258.0285339355469,6978.60009765625
2026-01-28,256.2002868652344,6978.02978515625
2026-01-29,258.0385437011719,6969.009765625
2026-01-30,259.2374267578125,6939.02978515625
2026-02-02,269.7575988769531,6976.43994140625
2026-02-03,269.22808837890625,6917.81005859375
2026-02-04,276.23150634765625,6882.72021484375
2026-02-05,275.6520690917969,6798.39990234375
2026-02-06,277.8599853515625,6932.2998046875
2026-02-09,274.6199951171875,6964.81982421875
2026-02-10,273.67999267578125,6941.81005859375
2026-02-11,275.5,6941.47021484375
2026-02-12,261.7300109863281,6832.759765625
2026-02-13,255.77999877929688,6836.169921875
2026-02-17,263.8800048828125,6843.22021484375
2026-02-18,264.3500061035156,6881.31005859375
2026-02-19,260.5799865722656,6861.89013671875
2026-02-20,264.5799865722656,6909.509765625
2026-02-23,266.17999267578125,6837.75
2026-02-24,272.1400146484375,6890.06982421875
2026-02-25,274.2300109863281,6946.1298828125
2026-02-26,272.95001220703125,6908.85986328125
2026-02-27,264.17999267578125,6878.8798828125
2026-03-02,264.7200012207031,6881.6201171875
2026-03-03,263.75,6816.6298828125
2026-03-04,262.5199890136719,6869.5
2026-03-05,260.2900085449219,6830.7099609375
2026-03-06,257.4599914550781,6740.02001953125
2026-03-09,259.8800048828125,6795.990234375
2026-03-10,260.8299865722656,6781.47998046875
2026-03-11,260.80999755859375,6775.7998046875
2026-03-12,255.75999450683594,6672.6201171875
2026-03-13,250.1199951171875,6632.18994140625
